Stocks,Final Value,Maximum Drawdown,Volatility,Sharpe Ratio,Sortino Ratio
"['GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG', 'KO']",39819.76533218368,-0.42402615547576517,0.2998471687929062,0.9585789376043484,2.0213152503646437
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V', 'PG']",39086.450418060245,-0.41915951707190935,0.2945008206769865,0.9583526198589889,1.8605716016443303
"['MSFT', 'AMZN', 'TSLA', 'NVDA', 'KO']",48804.76767212774,-0.4956664581036058,0.3651132920313365,0.9581533627114781,2.3045154236238097
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'PG']",39550.93685820421,-0.43322108764160444,0.2982556794739452,0.9581324750237694,1.8471938993906825
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'JPM']",43171.29734268183,-0.46719068565538097,0.32586511064442675,0.9579589897285994,1.8573922977466264
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V', 'PG', 'KO']",36358.62013635586,-0.3708569636802108,0.2725738123943314,0.9578940473784608,1.9483483053898272
"['MSFT', 'AMZN', 'TSLA', 'NVDA', 'PG', 'KO']",43038.70863791659,-0.4487531257574677,0.3243854045870868,0.9573899452915826,2.298335839843802
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V', 'KO']",39127.395970042744,-0.4001267290232536,0.294910957906328,0.9573684433518388,1.9532372072688746
"['GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'KO']",44088.32397640415,-0.46427046099778696,0.332691342099428,0.9570150211590142,2.028755705170896
"['AAPL', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V']",45710.19880978054,-0.4637399816498215,0.3444754714665687,0.9568613951118179,1.9277583928213444
"['AMZN', 'TSLA', 'NVDA', 'V', 'KO']",48061.5893678974,-0.47839972990104485,0.3606486166003222,0.9568358996618527,2.1524652239564843
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'KO']",44707.63922992944,-0.4797969138962308,0.3373859738085431,0.9567648905412819,2.054193723357717
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V']",42640.455696803016,-0.4533775564555239,0.3224971936224575,0.956643259052707,1.8553002866207413
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V', 'PG', 'KO']",35144.95782461406,-0.37157422063133155,0.26328315506502425,0.9564558279374922,1.8190178586913759
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'PG', 'KO']",40350.60697806249,-0.4399415393931963,0.30498944592176763,0.9562611623886123,2.092092266096939
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V', 'KO']",37471.24053103109,-0.39785631871443045,0.28255192256983247,0.9560757031483798,1.821327950971409
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V', 'PG']",38886.32595516681,-0.41034511100292065,0.2957641239001044,0.9512746533314018,1.9459393561634861
"['AAPL', 'AMZN', 'TSLA', 'NVDA', 'KO']",48685.172953364636,-0.4840186029590569,0.36884375257991886,0.9505007865168886,2.1793614667610632
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V', 'PG']",37256.95607336359,-0.4070220663555273,0.2832525949411315,0.9503435786146917,1.816486164888096
"['MSFT', 'AMZN', 'TSLA', 'NVDA', 'PG']",48419.05564832623,-0.5092054712327252,0.3674223334680812,0.9501579926509306,2.290276159316217
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'KO']",44607.97696429351,-0.4699020718413936,0.3402956415802002,0.9499115467449606,1.998725349780714
"['GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG']",43766.897289902896,-0.4765739622601943,0.3341880218790832,0.9498561203431822,1.9888469083109184
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V']",42411.7420249248,-0.4447017696846352,0.3238543408547733,0.9498171721748472,1.9420295903215277
"['MSFT', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG', 'KO']",39591.051660305464,-0.4139683990980435,0.30174181554769997,0.9496808642760375,2.180710062452009
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA']",50421.772358741655,-0.5394101231031575,0.38250737836833926,0.949459284445287,2.0235405276827225
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'PG']",44386.212543428184,-0.491548657097156,0.33918231088874984,0.9492392942058206,2.0499707346189844
"['AMZN', 'TSLA', 'NVDA', 'V', 'PG']",47675.8773440959,-0.4926766904258439,0.3626233926033695,0.9491969002662051,2.20265179500832
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'JPM', 'V']",40138.023899176434,-0.4373673157342348,0.30691921545856937,0.9491357580187779,1.8444874400768965
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG', 'KO']",37669.91983013452,-0.4097651592287598,0.2869132566568373,0.9490663120007392,2.0024289366438364
"['AAPL', 'AMZN', 'TSLA', 'NVDA', 'PG', 'KO']",42939.04637228067,-0.4387175156818479,0.32799481493639376,0.9488321391083826,2.170092434129081
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'PG', 'KO']",40265.18217894599,-0.4312472271105838,0.3078051503195887,0.9487852903059348,2.0127926830650114
"['MSFT', 'AMZN', 'TSLA', 'NVDA', 'V', 'KO']",43821.4913592129,-0.4544302491776735,0.33475628253476564,0.9484790203837526,2.197552998860244
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'KO']",41021.56359631647,-0.4447854492160146,0.3140079999853518,0.9481113686181969,1.9727465137168532
"['GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V']",49678.59405451132,-0.5253289760340051,0.37846489039673736,0.9473926019577755,1.9756721310762198
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA']",50302.177639978545,-0.5278643253388159,0.38519727305121637,0.9438546983451601,1.9825177794027011
"['AAPL', 'AMZN', 'TSLA', 'NVDA', 'PG']",48299.46092956313,-0.4973937836571614,0.3710113485260017,0.9428415159331828,2.1537411917343334
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'PG']",44286.55027779226,-0.48153003324144134,0.34195584541715984,0.94272199951429,1.986733728900226
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG']",40746.05500788682,-0.45587136356238744,0.3153187745745323,0.9411937327491425,1.9739588917698003
"['MSFT', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG']",43500.06467271165,-0.46709361110510056,0.33640241899556583,0.9411184889661534,2.194182661462397
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'KO']",44341.14434710226,-0.46075165115620587,0.3427071070959984,0.9410986406480831,2.1231675042341336
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG', 'KO']",37595.17313090757,-0.40190723850317256,0.2897691500762121,0.9410442136770918,1.9662358599941199
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'KO']",40936.138797199965,-0.43592226472676665,0.31697544774360986,0.9406544577457346,1.9449243136627807
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'KO']",41466.98044307878,-0.45081543757142384,0.32124984556454084,0.9405435187922481,2.0180634237550774
"['AAPL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG', 'KO']",39505.62686118895,-0.4050246516145736,0.3053505681365513,0.9404570473996098,2.121074167319775
"['AAPL', 'AMZN', 'TSLA', 'NVDA', 'V', 'KO']",43721.82909357698,-0.4441706995399063,0.338516933809914,0.9400582017259425,2.056287461860014
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'PG', 'KO']",40036.46850706777,-0.42187553641494574,0.3099762507681829,0.939717423034196,2.0942222474492276
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'PG', 'KO']",38059.65957105153,-0.4169757203679721,0.29431249329007253,0.9394592126498099,1.9936823556655925
"['MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V']",45168.99526472449,-0.49750725928425604,0.3504842223890296,0.9393644029735956,1.957688166793189
"['MSFT', 'AMZN', 'TSLA', 'NVDA', 'V']",49358.394913881806,-0.5163953594895829,0.38101725069780107,0.9390188026639302,2.1009849655130433
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA']",49981.97849934905,-0.5195393869301129,0.3881636857252467,0.9351528683125533,2.1205306551213563
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA']",45688.64825261384,-0.5012335134979171,0.35730195249348035,0.9344917194822999,1.9618449096098889
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG']",40660.630208770315,-0.4468976780024406,0.3181783669063656,0.9340418220595214,1.9450445478356493
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'PG']",44019.717660601,-0.4727005756027786,0.34450588429096957,0.9337575301752856,2.1755330981030188
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'PG']",41191.47185464913,-0.46134999346957545,0.3226888618253686,0.9336343855686848,1.9688729704104242
"['AAPL', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V']",45069.33299908857,-0.48727385703642845,0.3533420539373787,0.9330281370646799,1.8979238824792446
"['AAPL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG']",43400.40240707572,-0.45669018038526155,0.3400554202436037,0.9330064571014453,2.0391512695451546
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG', 'KO']",35931.376262561214,-0.3909259388433958,0.27915224873679084,0.9329194472291708,1.901498680450486
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'KO']",38646.74661202376,-0.4210531099292546,0.302182757172776,0.9328605634691604,1.9278248134243956
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG', 'KO']",37395.04866801413,-0.3924371617041659,0.2914913889174828,0.9327525220587723,2.1003466753624735
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'V', 'KO']",40707.42512532175,-0.42653974106043036,0.31882275793810294,0.9326558362330881,2.068232160095043
"['AAPL', 'AMZN', 'TSLA', 'NVDA', 'V']",49238.8001951187,-0.504288532365947,0.3846228519011869,0.9321004265358465,2.0694526237637096
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG']",38405.67659714782,-0.4310488085191779,0.3032618062311346,0.9264655517673416,1.9281803923718648
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'V', 'PG']",40431.9165368921,-0.43780038042296854,0.3201523278287054,0.9258553597330487,2.0660978612055927
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'TSLA', 'NVDA', 'V']",41862.428472903106,-0.46627401425487675,0.3322145396982958,0.9257594653758088,1.8870636289785063
"['AAPL', 'MSFT', 'AMZN', 'TSLA', 'NVDA', 'V']",44802.50038189731,-0.47846828745279796,0.3555573529158523,0.9251122660689067,2.0174907696520914
"['AAPL', 'MSFT', 'GOOGL', 'JPM', 'KO']",22614.03830513222,-0.2632794349215548,0.17052069289394933,0.829396815420495,1.3047833219126526
"['MSFT', 'GOOGL', 'JPM', 'PG', 'KO']",21051.115454109422,-0.2673605831075338,0.1500570477194637,0.82236378624155,1.49558344083892
"['MSFT', 'GOOGL', 'JPM', 'V', 'KO']",21990.45471966499,-0.2669157474900655,0.1635525199393319,0.8221928430474366,1.4521562324649544
"['AAPL', 'MSFT', 'GOOGL', 'JPM', 'PG']",22228.326281330716,-0.2896786308593276,0.16999883936689417,0.8107024979005533,1.249318966243272
"['AAPL', 'MSFT', 'GOOGL', 'JPM', 'V', 'KO']",21995.883553383297,-0.2537474537994313,0.16803377071478356,0.8049888573585327,1.32785703182644
"['AAPL', 'MSFT', 'GOOGL', 'JPM', 'PG', 'KO']",21213.100832086988,-0.2584904825012963,0.15649451519143767,0.8049407109056734,1.3255632924230902
"['MSFT', 'GOOGL', 'JPM', 'V', 'PG']",21604.742695863486,-0.29089264608154003,0.16232828199872404,0.8048155496058871,1.4091408304539546
"['AAPL', 'MSFT', 'GOOGL', 'JPM', 'V']",23167.665546886285,-0.2851005271599549,0.18525272440022358,0.8043018003163324,1.2336973061120504
"['MSFT', 'GOOGL', 'JPM', 'V', 'PG', 'KO']",20693.44784419763,-0.256730386027264,0.15040343502107595,0.7972690710854038,1.4627219111117322
"['AAPL', 'GOOGL', 'JPM', 'PG', 'KO']",20931.520735346312,-0.24880923669006133,0.15419545744244942,0.7967658281433604,1.4132319304177507
"['AAPL', 'GOOGL', 'JPM', 'V', 'KO']",21870.86000090188,-0.24280744175203867,0.16904277705253928,0.7940577863821429,1.3792932284321022
"['AAPL', 'MSFT', 'GOOGL', 'JPM', 'V', 'PG']",21674.456866882043,-0.27717114977440477,0.16700453615795535,0.7908834714596241,1.3177575007337017
"['AAPL', 'MSFT', 'GOOGL', 'JPM', 'V', 'PG', 'KO']",20883.387826737227,-0.25061118490061624,0.15613126509031855,0.785683042878159,1.3435566009485682
"['AAPL', 'MSFT', 'JPM', 'V', 'KO']",21550.66086027238,-0.23103920193657712,0.16670497217083702,0.7842186939340338,1.3964767466978116
"['AAPL', 'GOOGL', 'JPM', 'V', 'PG']",21485.147977100376,-0.2710304475513178,0.166953880376832,0.7801281169830556,1.3286883027435847
"['AAPL', 'MSFT', 'JPM', 'PG', 'KO']",20611.32159471681,-0.23769798360070166,0.1536888673703776,0.7778187634514181,1.4829786135793217
"['GOOGL', 'JPM', 'V', 'PG', 'KO']",20307.937149879082,-0.24560415882830094,0.14973549468387934,0.7741630117531552,1.3765559886760275
"['AAPL', 'GOOGL', 'JPM', 'V', 'PG', 'KO']",20593.785578561707,-0.2407022685172775,0.1550085945851699,0.7716100119502444,1.3302327150283235
"['AAPL', 'MSFT', 'JPM', 'V', 'PG']",21164.948836470874,-0.2607445192350723,0.16550508744610792,0.7663324190221795,1.3617416564994165
"['MSFT', 'JPM', 'V', 'PG', 'KO']",19987.73800924958,-0.23303582017681998,0.14900313001229964,0.755004152545927,1.6389956254390707
"['AAPL', 'MSFT', 'JPM', 'V', 'PG', 'KO']",20326.95296137045,-0.23061324387409013,0.15506521307780588,0.7537407537629081,1.4911045426123082
"['MSFT', 'GOOGL', 'AMZN', 'JPM', 'KO']",21181.863046637824,-0.2910084586513042,0.17270469194865787,0.7435704134422884,1.1461531001808831
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'JPM', 'KO']",21322.057159193988,-0.27050238028008633,0.17703271246588886,0.737046037080055,1.1129052877482366
"['MSFT', 'GOOGL', 'AMZN', 'JPM', 'V', 'KO']",20802.40417130463,-0.27536739538421207,0.1685827349097539,0.7352213012956145,1.2159701237097262
"['MSFT', 'GOOGL', 'AMZN', 'JPM', 'PG', 'KO']",20019.621450008322,-0.2745026481159411,0.1562170193578132,0.7301663563457146,1.2496898516805153
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'JPM', 'V', 'KO']",20976.778964257515,-0.26128157912059585,0.17320550911380872,0.7298841306476406,1.1472270847577994
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'JPM', 'PG', 'KO']",20305.822346003533,-0.2653488473874269,0.16256451335749114,0.7256854670497109,1.1621025795431792
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'JPM']",22359.073873859117,-0.31080162500911634,0.19959447393215154,0.7241995654667777,1.0280084028792893
"['MSFT', 'GOOGL', 'AMZN', 'JPM', 'V', 'PG', 'KO']",19860.40549924123,-0.26433726407992847,0.15507122228814416,0.7236837906414334,1.2602791436178642
"['AAPL', 'GOOGL', 'AMZN', 'JPM', 'KO']",21062.268327874714,-0.2630517114984209,0.17760726616245445,0.7210832870066879,1.0642660626287583
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'JPM', 'V', 'PG', 'KO']",20130.73327708293,-0.25761763809199945,0.16096613484799965,0.7201154848754643,1.1981646715854408
"['MSFT', 'GOOGL', 'AMZN', 'JPM', 'V']",21735.490288391888,-0.3186678915036689,0.19006130478176889,0.7201068195080378,1.0953666908788913
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'JPM', 'V']",21783.413193989043,-0.2897444550254548,0.19094372172362306,0.7197081480503019,1.0794354920049747
"['MSFT', 'GOOGL', 'TSLA', 'JPM', 'KO']",27835.0145514253,-0.4153132052805154,0.2931081115826492,0.7195112409358935,1.4652165758968159
"['MSFT', 'GOOGL', 'AMZN', 'JPM', 'PG']",20796.15102283632,-0.31125275590059465,0.17360013067746688,0.7189286233827343,1.1306277402903342
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'JPM', 'PG']",21000.630472692734,-0.2936483533301342,0.17739623934124846,0.718368261862867,1.0813358409633649
"['AAPL', 'MSFT', 'AMZN', 'JPM', 'KO']",20742.06918724521,-0.252425067711025,0.17301236622349542,0.7167729113162733,1.18337162829362
"['MSFT', 'GOOGL', 'TSLA', 'JPM', 'V', 'KO']",26346.697091960865,-0.3819891584232408,0.26974136911331315,0.7165680243882397,1.4267484324704485
"['MSFT', 'GOOGL', 'AMZN', 'JPM', 'V', 'PG']",20480.977484803378,-0.2950615900363608,0.16856483379572684,0.7163451843354361,1.1543477298242828
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'JPM', 'KO']",26866.35007985022,-0.38183474442313176,0.27918079033333076,0.7158130361710919,1.4586867017051162
"['AAPL', 'MSFT', 'GOOGL', 'AMZN', 'JPM', 'V', 'PG']",20701.27037582787,-0.28210808630917245,0.17302774014313319,0.7148179749698323,1.1443281669704137
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'JPM']",29012.22537864659,-0.43800113712866945,0.3167155834608965,0.7146494612798898,1.463723428999431
"['AAPL', 'JPM', 'V', 'PG', 'KO']",19868.14329048647,-0.21354685321680433,0.15744050930700854,0.7144873208708712,1.4564551738692533
"['AAPL', 'MSFT', 'GOOGL', 'V', 'KO']",20781.621887442012,-0.23578342393969526,0.17445011955225267,0.714275137400613,1.263762227587586
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'JPM', 'V', 'KO']",25729.030039105714,-0.3540946502470799,0.2608927792170839,0.7137766495680928,1.449118247059543
"['MSFT', 'GOOGL', 'TSLA', 'JPM', 'V', 'PG', 'KO']",24612.656574089426,-0.34486574892218813,0.24174565217947613,0.7135052830809286,1.4521483242685302
"['MSFT', 'GOOGL', 'TSLA', 'JPM', 'PG', 'KO']",25563.914370664555,-0.3720595069307382,0.25847383833511484,0.7130459950232146,1.451419272914657
"['MSFT', 'AMZN', 'JPM', 'V', 'KO']",20118.485601777982,-0.25199045361651196,0.16288628368827698,0.7124199918031549,1.2751041546980755
"['AAPL', 'GOOGL', 'AMZN', 'JPM', 'V', 'KO']",20702.741905668707,-0.25309347758035966,0.17378503434005219,0.7124108976617903,1.1138693702420537
"['MSFT', 'GOOGL', 'TSLA', 'JPM', 'V']",28388.641793179366,-0.436663646138538,0.3076585591660636,0.7121465935105556,1.3873081093299946
"['GOOGL', 'AMZN', 'JPM', 'V', 'KO']",20438.684742407488,-0.2705008904611133,0.16919843200133572,0.711669452689116,1.1386149892305673
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'JPM', 'V', 'PG', 'KO']",24288.952967575104,-0.3295097446293562,0.23760120701427226,0.7106748014607518,1.4719084538211646
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'JPM', 'PG', 'KO']",25058.07342085173,-0.351191338405255,0.2512227630056802,0.7103636010861911,1.5557782716839288
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'JPM', 'V']",27327.706114645276,-0.3998955487574091,0.2910704267490698,0.7097276156132131,1.4070829229263309
"['MSFT', 'GOOGL', 'TSLA', 'JPM', 'PG']",27449.302527623797,-0.425220921050867,0.29346687895409485,0.7095775225880263,1.4078094697554817
"['AAPL', 'GOOGL', 'AMZN', 'JPM', 'PG', 'KO']",19919.959184372397,-0.2580732434842648,0.1603888403457775,0.7087901864573803,1.117702135333208
"['GOOGL', 'AMZN', 'JPM', 'PG', 'KO']",19499.345476851915,-0.267353107366658,0.15271676841209045,0.708013398580287,1.127305199270048
"['MSFT', 'GOOGL', 'TSLA', 'JPM', 'V', 'PG']",26025.27040545961,-0.39089076657475863,0.2696824259362551,0.7076026479255105,1.3709051903467389
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'JPM', 'PG']",26544.923393348967,-0.3948829865119614,0.27931439611536696,0.7070268219028432,1.407602529263536
"['AAPL', 'GOOGL', 'TSLA', 'JPM', 'KO']",27715.41983266219,-0.3963830393255554,0.29976081921398673,0.7066376706101609,1.4582698067399722
"['AAPL', 'MSFT', 'AMZN', 'JPM', 'V', 'KO']",20435.909288477455,-0.24336562804207112,0.1705806681388105,0.7064852889884002,1.2015863250149204
"['AAPL', 'MSFT', 'GOOGL', 'TSLA', 'JPM', 'V', 'PG']",25453.521450676068,-0.36589088702681705,0.26074017617451556,0.7057928219961116,1.3887390760030616
"['GOOGL', 'TSLA', 'JPM', 'V', 'KO']",27091.836247194962,-0.3970077366320477,0.28998462119403606,0.704589175901639,1.3984279762649656
"['AAPL', 'GOOGL', 'TSLA', 'JPM', 'V', 'KO']",26247.03482632494,-0.36374106395872496,0.2761590866444451,0.7029956783027065,1.4776783824665523
"['AAPL', 'GOOGL', 'AMZN', 'JPM', 'V', 'PG', 'KO']",19774.980700124725,-0.2499106757135818,0.15952592417995046,0.702179041800259,1.1306615789831886
"['MSFT', 'AMZN', 'JPM', 'PG', 'KO']",19179.146336222413,-0.2561084254835216,0.14841349477204058,0.700710402345915,1.2984494288136161
"['AAPL', 'GOOGL', 'TSLA', 'JPM', 'V']",28269.047074416256,-0.4171393219271037,0.3140268952405721,0.7006464656296154,1.446619933232081
"['AAPL', 'GOOGL', 'AMZN', 'JPM', 'PG']",20676.55630407321,-0.29087276935853446,0.1774071668896736,0.7004058066698563,1.0468264549396726
"['GOOGL', 'TSLA', 'JPM', 'PG', 'KO']",26152.496981639393,-0.3855423861634047,0.276246434050699,0.7003531707522972,1.3955036596554025
"['GOOGL', 'AMZN', 'JPM', 'V', 'PG', 'KO']",19400.30619648304,-0.2561844925227496,0.15292951537799565,0.7001637980964103,1.1446312652354227
"['AAPL', 'GOOGL', 'AMZN', 'JPM', 'V']",21615.895569628778,-0.28607744783704864,0.19519298666012092,0.7000410361684516,1.0425734922456757
"['GOOGL', 'TSLA', 'JPM', 'V', 'PG', 'KO']",24944.599117139274,-0.353661026057663,0.2546098549216132,0.6999996689372369,1.4449363135988094
"['AAPL', 'GOOGL', 'TSLA', 'JPM', 'PG', 'KO']",25464.25210502863,-0.35920026771007174,0.2647365605995352,0.6989442702449774,1.5121784508286713
"['AAPL', 'GOOGL', 'TSLA', 'JPM', 'V', 'PG', 'KO']",24527.23177497292,-0.3344025687274985,0.2477862218990436,0.6988549194636664,1.4705099527471799
"['AAPL', 'MSFT', 'AMZN', 'JPM', 'PG', 'KO']",19653.126567181145,-0.24881779990187117,0.15841519072131688,0.6976789666175424,1.2545238951764281
"['AAPL', 'GOOGL', 'TSLA', 'JPM', 'PG']",27329.707808860687,-0.4111531039551205,0.2997497311698572,0.6973826895474928,1.4047240244139716
"['AAPL', 'GOOGL', 'AMZN', 'JPM', 'V', 'PG']",20381.315219167453,-0.27762982472576964,0.17304110493088115,0.6962537720308198,1.083128025939956
"['AAPL', 'MSFT', 'AMZN', 'JPM', 'V']",21295.696428999276,-0.2763476079011559,0.1903482038071196,0.6961862338535054,1.109776405398588
"['AAPL', 'MSFT', 'TSLA', 'JPM', 'KO']",27395.220692032686,-0.3824595536843399,0.3009394357407561,0.6956219509225647,1.680159383238168
"['MSFT', 'GOOGL', 'V', 'PG', 'KO']",19218.699036419213,-0.23805019420069515,0.15059902983255366,0.6953994361027741,1.3124784697347174
"['GOOGL', 'TSLA', 'JPM', 'V', 'PG']",26706.124223393457,-0.4072750030119907,0.2897134594824944,0.6951654283113621,1.3659075625776849
"['AAPL', 'GOOGL', 'TSLA', 'JPM', 'V', 'PG']",25925.608139823686,-0.37588506176702613,0.2758154781400277,0.6946308026605313,1.4076329652246113
"['AAPL', 'MSFT', 'GOOGL', 'V', 'PG', 'KO']",19686.087150678482,-0.23468740099833157,0.15999239631772863,0.6943448908567692,1.2506781130851592
"['AAPL', 'MSFT', 'GOOGL', 'V', 'PG']",20395.909863640507,-0.2641506992422471,0.17402623664179132,0.693474249888916,1.2203137296021336
"['MSFT', 'TSLA', 'JPM', 'V', 'KO']",26771.637106565457,-0.3777857431673229,0.2908654951180716,0.6932707204690499,1.6596762679813095
"['AAPL', 'MSFT', 'TSLA', 'JPM', 'V', 'KO']",25980.202209133684,-0.3473221129644298,0.2768164932050202,0.6932511932520267,1.7227540609948588
"['AAPL', 'MSFT', 'GOOGL', 'PG', 'KO']",19842.282621886443,-0.24201492919493856,0.16354110301392497,0.6925638172103273,1.325957467815788
"['AAPL', 'MSFT', 'AMZN', 'JPM', 'PG']",20356.357163443707,-0.2816858866586979,0.1738143638594257,0.6920931035398876,1.1697409543869874
"['GOOGL', 'AMZN', 'JPM', 'V', 'PG']",20052.972718605983,-0.29229208819481406,0.1683262384307887,0.6913413362582996,1.062308035155773
"['AAPL', 'MSFT', 'AMZN', 'JPM', 'V', 'PG', 'KO']",19546.267028246508,-0.24135348834329992,0.15827050868805323,0.6910167615660715,1.2315035626313386
"['MSFT', 'AMZN', 'JPM', 'V', 'PG', 'KO']",19133.47357929179,-0.24592726963039413,0.15025915576679974,0.6905762235258819,1.2930314667476879
"['AAPL', 'MSFT', 'TSLA', 'JPM', 'V']",27948.84793378675,-0.4036921691139579,0.31516187471410123,0.6903579297240265,1.624759795084018
"['AAPL', 'MSFT', 'TSLA', 'JPM', 'V', 'PG', 'KO']",24298.518103094702,-0.32054655623329736,0.24847375190244603,0.6889239512948606,1.6951720473634964
